,texture_contrast_nondir_post1,texture_contrast_nondir_post2,texture_contrast_nondir_post3,texture_contrast_nondir_post4,texture_correlation_nondir_post1,texture_correlation_nondir_post2,texture_correlation_nondir_post3,texture_correlation_nondir_post4,texture_diffentropy_nondir_post1,texture_diffentropy_nondir_post2,texture_diffentropy_nondir_post3,texture_diffentropy_nondir_post4,texture_diffvariance_nondir_post1,texture_diffvariance_nondir_post2,texture_diffvariance_nondir_post3,texture_diffvariance_nondir_post4,texture_energy_nondir_post1,texture_energy_nondir_post2,texture_energy_nondir_post3,texture_energy_nondir_post4,texture_entropy_nondir_post1,texture_entropy_nondir_post2,texture_entropy_nondir_post3,texture_entropy_nondir_post4,texture_inversediffmoment_nondir_post1,texture_inversediffmoment_nondir_post2,texture_inversediffmoment_nondir_post3,texture_inversediffmoment_nondir_post4,texture_sumaverage_nondir_post1,texture_sumaverage_nondir_post2,texture_sumaverage_nondir_post3,texture_sumaverage_nondir_post4,texture_sumentropy_nondir_post1,texture_sumentropy_nondir_post2,texture_sumentropy_nondir_post3,texture_sumentropy_nondir_post4,texture_sumvariance_nondir_post1,texture_sumvariance_nondir_post2,texture_sumvariance_nondir_post3,texture_sumvariance_nondir_post4,texture_variance_nondir_post1,texture_variance_nondir_post2,texture_variance_nondir_post3,texture_variance_nondir_post4
0,32.4098807176,103.0220719451,107.1115807270,119.9430825585,0.5878682802,0.5920107990,0.6111488462,0.6062088897,1.0702719682,1.2807118991,1.2920178993,1.3142058877,16.2773636363,57.0112003756,58.3768354991,66.3002189626,0.0054552628,0.0027153738,0.0026485240,0.0025705767,2.5260753124,2.8726637693,2.9053035441,2.9346265644,0.2624977769,0.1904178653,0.1855318146,0.1863659703,165.7807833192,190.4551516859,178.9348173194,185.6936226167,1.5852834908,1.7926398729,1.8114091913,1.8347614818,124.6593733697,401.6960960768,443.4335271175,488.8714752490,39.4971942537,126.3985937407,137.4852712422,152.0371638999
0,28.5054658663,82.3679996226,82.0536798783,89.8997629689,0.7326534605,0.7365945000,0.7419300153,0.7366749820,1.0517426108,1.2701907849,1.2714021997,1.2927482042,13.6354515234,39.3015063101,38.8846626349,41.8933419537,0.0035923897,0.0012332920,0.0012339122,0.0010587468,2.6633719257,3.1245491731,3.1352597697,3.1827823732,0.2563655697,0.1704597385,0.1735897971,0.1646640615,171.2846731683,198.7191358389,188.2819372870,196.3119848111,1.6797369617,1.9238779236,1.9324669124,1.9548381341,184.6744889647,542.8848177251,553.7292826961,592.7884070548,53.2975614611,156.4454820081,159.1172235307,170.5509237607
0,14.9111850209,21.0250061592,40.5883633079,51.0613862199,0.3129270771,0.3345714496,0.3418812243,0.3460031462,0.9071892784,0.9702266869,1.1010065273,1.1520305657,7.7906541326,11.2504611836,21.6883264575,26.9448743341,0.0136135091,0.0106744616,0.0058424529,0.0047633173,2.0974882883,2.2213444519,2.4844012431,2.5822826858,0.3452745976,0.3149397163,0.2476396499,0.2275875145,151.5627412335,95.0342038269,96.3222879198,107.7247680053,1.2827756689,1.3560379540,1.4944408663,1.5467701248,28.4397894143,42.0699067181,82.5730213565,104.8407703022,10.2769618835,14.9707015669,29.3195222124,37.2194986599
0,20.3703430857,31.4312776258,30.6996421806,27.7314249632,0.4050370833,0.4502662771,0.5349880372,0.5272289186,0.9803600899,1.0408198926,1.0375631080,1.0332489329,9.7231919425,16.6109655055,16.4538239211,13.8063218675,0.0080228155,0.0060016168,0.0059024895,0.0055236352,2.2912952072,2.4086603914,2.4471030734,2.4516391486,0.2841267818,0.2525600851,0.2649232346,0.2582969098,157.5833508735,158.5377815197,157.5973479268,187.7331088192,1.4083844382,1.4972499339,1.5463927721,1.5335674909,47.8111435601,82.4542134745,99.9995214868,88.8767800427,15.3799515714,25.9289398401,28.5222016980,26.3737830332
0,139.6515189779,180.9323033499,236.7678526331,238.5351556117,0.1449154973,0.1681132280,0.1372813468,0.1293551824,1.3758445263,1.4259010028,1.4803264509,1.4775935867,67.9971739589,89.8444694323,118.5728565227,122.1324855547,0.0016543958,0.0012609493,0.0010271038,0.0011111502,3.0301515841,3.1371787192,3.2263258419,3.1942954218,0.1360397290,0.1232607770,0.1088690334,0.1126639798,191.3734828790,187.1294659437,205.3258560499,205.1250984179,1.7311910501,1.7938420916,1.8332771154,1.8157792080,186.9827418397,254.0192335185,312.0915003721,309.3880939794,81.5290567052,107.5882109268,136.2961001219,135.5250962587
0,179.5319825657,359.5952409000,535.2188714807,583.9228413241,0.3970058889,0.4279239798,0.4547285446,0.4711651573,1.4299306582,1.5810942717,1.6682677779,1.6874415210,86.9857240571,168.1792640094,244.0279045921,263.3867339717,0.0013198013,0.0006859681,0.0004911666,0.0004503136,3.0513670070,3.3132041596,3.4357983283,3.4795756730,0.1350885165,0.0971880021,0.0833735541,0.0779133305,133.0883496289,154.8241253387,184.0797502650,201.3477441395,1.8660499748,2.0394964142,2.1472070109,2.1820808747,415.7563597336,897.2258710249,1427.3025101980,1623.9219530334,147.9196096711,311.3341401908,484.7574419654,546.3098958204
0,53.4360155114,113.8756665051,174.3427047988,245.2043141057,0.0787595656,0.0704077759,0.0456653232,0.0534862012,1.1869637482,1.3414631001,1.4281392652,1.5026614155,24.7800520281,52.0174033810,80.9013841501,110.5239575876,0.0044896944,0.0024910896,0.0018226167,0.0015418345,2.5217792709,2.7641473473,2.8904044245,2.9774705785,0.2084541642,0.1434451938,0.1266742581,0.1095524202,158.7457586040,165.3410082404,169.4202617547,174.1238487639,1.4936683452,1.6410836149,1.7228785694,1.7982901411,62.5395784720,131.0448864289,190.9896427817,272.8865034614,28.5099748142,59.9787919625,90.5477504653,130.4087369997
0,130.0520895821,295.9522095581,394.5082483503,392.2051589682,0.1940863442,0.1923576441,0.2051429890,0.2003079435,1.3306747797,1.5084358700,1.5771086261,1.5844728608,72.1296720260,161.6731904969,208.2425166711,199.9495503419,0.0024655037,0.0012968862,0.0009609256,0.0008450370,2.8364884584,3.1358158453,3.2590380195,3.2947698544,0.1683409073,0.1290875680,0.1080875992,0.1050747144,139.6809638072,172.4236152769,174.4909518096,178.6108778244,1.6747909347,1.8512667738,1.9243525740,1.9339704313,192.6563642780,436.8301481775,598.0110659007,588.5426451202,80.0106175001,181.5339895928,246.8544309035,243.3370337605
0,123.9676858494,229.3427367564,314.1322953542,318.5634065349,0.3420051812,0.3544093971,0.3725931147,0.3817581189,1.2525326144,1.4118919397,1.5031390873,1.5210009187,80.8963711018,140.4547777454,180.7345352951,175.1143650009,0.0046296191,0.0022795093,0.0014045195,0.0011873956,2.7008912074,3.0142773123,3.2109111462,3.2692798608,0.2221531189,0.1675987279,0.1370245483,0.1290347223,167.4264747345,178.3966824348,204.4651170076,180.6673819742,1.6303541693,1.7995553917,1.9049807128,1.9323810637,252.8307598823,481.1370730450,687.2221236110,711.9672606783,94.6085812764,178.2941158373,250.7749448015,257.8842788742
0,124.9174344437,282.6803685330,394.7041105599,418.5974486180,0.0211716924,0.0161936101,0.0090529791,0.0112575446,1.3082109368,1.4705861858,1.5314867597,1.5429154274,66.9968126561,148.1795540858,207.7745577298,218.5484014685,0.0081705904,0.0049843766,0.0042786730,0.0040169851,2.3777301235,2.5789122012,2.6512726026,2.6771123769,0.2136198838,0.1763577953,0.1639968371,0.1522736675,163.9096385542,173.9900779589,198.1498936924,174.6293408930,1.5385473715,1.7022412698,1.7556795301,1.7737466338,129.1091275093,289.3677257912,398.1571916967,423.8243410964,58.3044791833,132.0652230802,182.4278562535,193.1282121440
0,286.2138602095,290.4921934190,262.1068261160,196.9279506796,0.2068289570,0.2097709791,0.2068596963,0.1971830713,1.3044874815,1.3792235047,1.3902372227,1.3687267530,218.2397571744,204.9571052468,176.6588220662,123.8910390959,0.0037283964,0.0026024679,0.0023625483,0.0024428028,2.7480785542,2.9151174315,2.9412652443,2.9141763584,0.1983803373,0.1719151039,0.1671977479,0.1669484427,160.5437718191,179.9778355493,186.3038995766,197.8273044641,1.6420920432,1.7256879072,1.7370834606,1.7128418621,435.4628504246,444.6938264969,398.8004475431,293.6400715204,180.2558116532,183.5622071182,165.3891878580,122.8422890442
0,87.5835787490,158.5664978207,205.7747673460,329.6272823654,0.4467735287,0.4677722463,0.4711990628,0.4979399497,1.2557837529,1.3617797062,1.4221185876,1.5285612780,46.4554338689,90.2807764598,115.2458975236,180.1421650056,0.0025231075,0.0019027347,0.0014158560,0.0009040269,2.7825482462,2.9189065653,3.0331130726,3.2301506704,0.1749237689,0.1550893598,0.1411003460,0.1113996192,148.0868182354,162.5085404641,181.4060548946,199.3777830133,1.6917898854,1.7956958955,1.8721176347,1.9997964751,229.0296872377,437.2377937114,572.4141039909,983.3449699466,80.0115905332,150.9205455312,196.9542948882,332.7214691687
0,131.8370869291,161.7230056830,213.7398442433,215.0822984635,0.5150619186,0.5324580584,0.5502468370,0.5610870638,1.1896861280,1.2422027032,1.3110314856,1.3143049806,94.1791927530,114.3824654713,148.6236747021,148.9601726936,0.0093426586,0.0071526889,0.0053038054,0.0060447011,2.4738644956,2.5801500882,2.7048566712,2.7009455304,0.2785241741,0.2592146868,0.2263889437,0.2303011884,129.3308777100,159.8429804252,152.8583456115,153.8332982530,1.5938815494,1.6640788560,1.7345484600,1.7415059181,411.3119049126,529.0147049878,734.7921840868,762.7766727460,133.9858872503,170.2024643828,234.7959867625,241.8924434302
0,41.6384723055,69.0459908018,89.5881823635,135.3671765647,0.1540281113,0.1512725005,0.1553549617,0.1612252495,1.1073193421,1.2169597403,1.2785889935,1.3708070936,22.4188129281,35.8482548141,44.7737114545,65.7701789251,0.0078163681,0.0044522389,0.0029680876,0.0018717712,2.3757196570,2.6054334452,2.7475437510,2.9433225022,0.2577709521,0.2058971587,0.1761810879,0.1428021583,103.9582083583,111.8618276345,136.9628074385,140.8477804439,1.4221550262,1.5342513574,1.6049828024,1.7047586857,56.7982934507,93.6565732644,122.5238116744,187.3874970732,24.7652465908,40.3407839428,52.9543912728,80.7245936211
0,29.3563432836,30.1940298507,39.0979477612,38.9393656716,0.3433108451,0.3995841001,0.5422982995,0.5423357304,1.0284832502,1.0543427921,1.1195881068,1.1108139732,15.9984093061,14.5797365783,16.5797357081,17.1238435272,0.0142031215,0.0111505207,0.0058667716,0.0059711935,2.0946725365,2.1942662271,2.3658080727,2.3725232931,0.3064663720,0.2659882409,0.1979716636,0.2031186837,201.9626865672,204.0820895522,214.8796641791,212.1054104478,1.3774016153,1.4338171527,1.5934942763,1.5898411413,59.1348017376,68.4037090666,125.8838401857,125.0066125181,20.5545186846,21.5459795820,38.4327235673,38.1116261626
0,55.7691183791,123.1964675266,163.8267112948,209.2889399747,0.5781965486,0.5999209108,0.6184365695,0.6278429722,1.1802299280,1.3351686573,1.4001824397,1.4534470039,27.9023901331,64.5492088223,83.8660746745,106.1648529133,0.0028401427,0.0014359883,0.0010327717,0.0007699799,2.8113744129,3.1292279107,3.2741796508,3.3985093732,0.2050875225,0.1578650831,0.1364016752,0.1214206010,163.8233034778,132.8439810749,162.6497436043,177.2692458687,1.6978353286,1.8738501581,1.9484024896,2.0152849499,208.6482452302,492.6459497831,694.8629363939,915.4234937756,66.1048230060,154.3393381003,215.3662485196,281.9162366185
0,143.0804665509,193.7344131875,277.2273255912,295.3530819667,0.1761187559,0.1821646185,0.1924051193,0.1982601665,1.3234713837,1.3865035130,1.4651462191,1.4831170437,85.2347107307,115.3225807295,163.0668765700,172.3453953149,0.0035737796,0.0027115319,0.0017744798,0.0016524933,2.7793262220,2.9053774243,3.0675068471,3.0992256484,0.1841160349,0.1655294532,0.1388273266,0.1355385309,191.0236646497,220.0510205802,193.0811913230,160.5626085051,1.6362731198,1.7069791017,1.7956532169,1.8115275218,204.2518629141,280.0388774580,409.3115660368,441.4206828146,86.8955741251,118.5883815468,171.3528111099,184.1370785825
0,23.5640355620,37.5523517751,45.6989247312,52.9978374482,0.5316122661,0.5439877603,0.5429118644,0.5633219527,0.9637361322,1.0545229859,1.1005118972,1.1254456148,14.2299406298,22.5805146378,26.8137472717,31.4783151056,0.0190184013,0.0127750674,0.0097088127,0.0089452102,2.1744354603,2.3674587615,2.4841026243,2.5157054646,0.3646270876,0.3195890593,0.2918391437,0.2845934479,202.9211569652,187.6166876915,167.3466089986,175.5769808374,1.3733156076,1.4848599728,1.5491948379,1.5733728571,77.0461355510,127.1270549744,154.2339800612,189.6941250109,25.1936998769,41.3138938846,50.1137463391,60.8100284854
0,138.3105179338,238.2108918432,282.5604417671,380.9332363939,0.1667721040,0.1604363679,0.1538239888,0.1485034579,1.3532540683,1.4815536950,1.5256174650,1.5924972436,74.2600994773,120.6485104666,138.4223114415,182.7460299804,0.0018570269,0.0009837951,0.0007976665,0.0005914776,2.9727103227,3.2328373228,3.3138870449,3.4407330568,0.1544752752,0.1178373485,0.1094069276,0.0951279237,170.1018487744,189.9920163412,181.2553039745,192.7933527212,1.6965296382,1.8255926941,1.8659489657,1.9309543270,193.6303206369,329.1593947849,385.1855676995,513.6875697176,82.3379369576,140.5501814554,165.4546676302,221.5338624395
0,94.7305879335,208.7741899280,302.7714482692,376.5025733113,0.1827346648,0.1863905561,0.1851753181,0.1922311076,1.2343681134,1.4282679167,1.5212463473,1.5791638489,57.3085652915,116.7802230472,160.6763791851,190.0899611696,0.0036650184,0.0014291413,0.0008810315,0.0006418498,2.6855098203,3.0826316905,3.2771704092,3.4037043070,0.2021691304,0.1402993338,0.1128886141,0.0967839738,134.3785974251,162.8528322458,165.3213192028,190.8949191130,1.5693888628,1.7740452320,1.8711741440,1.9344134129,137.0865544837,304.4041485175,440.3458889846,555.6615462293,57.9682630479,128.3748285180,185.7526450223,232.9667157721
0,90.7821672425,171.7201971721,197.3066781448,206.8918383472,0.5979573121,0.6208897218,0.6141727179,0.6427518830,1.2237844807,1.3687568335,1.4018570683,1.4396785138,55.4036669356,101.5212158223,115.2880117337,109.9332490326,0.0033923775,0.0015601367,0.0015565627,0.0009284866,2.7976155714,3.1247082210,3.1522954008,3.3203881804,0.2127787323,0.1638757505,0.1536168997,0.1280185236,180.8516020236,190.4063137537,190.6439816507,262.9893866673,1.7063665341,1.8930898152,1.8961383873,1.9935209371,360.7149914488,733.8058875649,825.1772049910,950.9598986781,112.4335413014,226.1755300805,255.4753170137,290.1693924440
0,235.5737461948,353.0843353361,382.0783487478,382.6235278732,0.2291767487,0.2550212825,0.2652623727,0.2582088163,1.4390606123,1.5498560472,1.5683252970,1.5837836308,136.9594859840,189.4685266499,202.6027258980,191.1339188638,0.0016228464,0.0008576252,0.0007339419,0.0006337040,3.0976123904,3.3505569240,3.3919052941,3.4447657387,0.1414465375,0.1084510267,0.1017464030,0.0963590559,182.9323820664,191.4854658132,198.9328761052,260.8956560908,1.8011087073,1.9259847806,1.9553845531,1.9678886590,375.6466581897,594.8125135269,657.9156707837,648.9957600771,152.9180998350,236.8504802359,260.8236580252,257.7492533445
0,355.9369903144,296.6135009822,241.5379229487,249.8177291938,0.4148785962,0.4408663948,0.4588271626,0.4634426142,1.5384695911,1.5251274443,1.4942152595,1.5070411536,201.3886889710,153.4018015509,117.7184631291,117.5887535543,0.0008068313,0.0007254798,0.0007227048,0.0006290668,3.3876924064,3.3948085106,3.3649298872,3.4068903024,0.1212176125,0.1182095126,0.1217151598,0.1161506226,159.5802295127,170.1408486186,168.6790043539,174.9676139697,1.9726748810,1.9771568002,1.9642315379,1.9852486961,860.6733573527,764.3445023811,651.0879137327,681.3497466585,304.0835857298,265.1472475875,223.0452506007,232.5663872469
0,47.2664000905,85.0744275529,110.4012599495,106.3169112377,0.6244406353,0.5968828734,0.6064497468,0.6034727738,1.0950640720,1.2181095026,1.2784002140,1.2795167883,28.9859287264,51.1837499059,65.0029757057,61.1318797973,0.0095777026,0.0057332969,0.0043430445,0.0041604046,2.4611605998,2.6943527139,2.8193811142,2.8346805299,0.2931547313,0.2375623537,0.2149022270,0.2124786022,153.4741785809,168.0592251688,179.5709758950,194.8459391150,1.5356792070,1.6627651596,1.7358023132,1.7418322226,204.0826728748,336.7947872981,450.5019317535,429.8676228958,60.3670915822,102.9199858088,137.8148465407,132.5371684971
0,143.4772699424,337.3991545154,554.4356696483,698.7082465384,0.0663044195,0.0635156191,0.0591849823,0.0571424428,1.3195009534,1.4903012730,1.5982906139,1.6470221726,83.8579055700,198.0182881249,321.7264579989,401.2651592587,0.0052513050,0.0026773327,0.0017271349,0.0014825548,2.6116075901,2.8986848900,3.0770031564,3.1280825485,0.2075368073,0.1561171124,0.1292503647,0.1213876848,133.6690356574,161.9189437569,150.1420781767,168.9937507658,1.5791734045,1.7520502804,1.8591738328,1.9069531765,163.8242942422,383.0909056850,624.0427350023,783.2869355825,76.0286608850,178.7820129392,291.5731321811,368.4217386162
0,30.0691231544,84.0419057321,81.3798922323,79.0670648688,0.6739807907,0.7045035730,0.7198730398,0.7225284371,0.9330954843,1.1271714931,1.1263988340,1.1364296844,21.3166786089,59.5243180675,57.2062102425,54.3175451358,0.0203745547,0.0071615623,0.0069670451,0.0064372496,2.1611427335,2.6085283499,2.6253303725,2.6576708216,0.4123309789,0.3000109388,0.3017101380,0.2933928780,294.1501603380,154.5725557659,206.6707079541,228.6840892127,1.3950958249,1.6409027676,1.6620048907,1.6794350668,154.3902142042,484.7657301731,499.6306161890,490.8339652269,46.0720169793,142.0539616131,145.0748961161,142.3605885495
0,34.9215273446,37.3802505718,46.4825587440,47.6235184030,0.6610557034,0.6847153114,0.7033119869,0.6966907264,0.9786268793,1.0364197435,1.1040777390,1.1121778268,23.7522895338,23.1682207394,27.0588716020,27.3065573373,0.0127580086,0.0082888935,0.0051627829,0.0047180532,2.2707543220,2.4346865736,2.6058800159,2.6397469355,0.3498218893,0.3044239420,0.2609568413,0.2532352914,213.1109638178,197.5145820337,228.3224942816,221.9513932210,1.4674435830,1.5538925915,1.6471892534,1.6648105532,171.1257354820,199.7037798783,266.8300013893,266.3864916127,51.9158686745,59.7391083192,78.9154632728,79.0126583292
0,30.2532336878,62.0925553320,70.0040241449,115.6444380569,0.1383955315,0.1036475778,0.1040714178,0.0912450730,1.0702631705,1.2204378483,1.2334043822,1.3396895088,13.5488963841,27.4996289072,33.1505045549,53.7470287995,0.0067692320,0.0036296290,0.0039361534,0.0023881638,2.3576982993,2.5849476465,2.5663731766,2.7650451564,0.2402193752,0.1824889514,0.1837614797,0.1454888079,206.3285426847,229.1049152055,238.0362173038,211.0787582639,1.4046368074,1.5372154772,1.5422298807,1.6520581764,39.8733761746,76.1807145588,86.0383548778,138.7118195561,17.4990948442,32.6973554050,36.5827184187,62.1570814449
0,80.5289179104,162.8759328358,150.8022388060,173.6203358209,0.3659516984,0.3895738307,0.4965451622,0.5310431613,1.1607997610,1.2960175750,1.3212267367,1.3857848877,50.1659394840,102.1900887934,87.2194670305,93.3073058797,0.0085069058,0.0062009217,0.0050035503,0.0038166212,2.2336754401,2.3882639065,2.4650967027,2.5703048644,0.2346681231,0.1881212344,0.1706561371,0.1549826013,214.3759328358,236.2714552239,247.3955223881,222.4897388060,1.5147708135,1.6605427610,1.7248091688,1.8101209624,171.8278909209,366.0932896734,434.9219202495,546.4849693348,60.4694870447,125.0575260359,137.4739493414,169.1258597405
0,64.1908606524,83.7344016920,95.8477792239,96.3830635321,0.1301793012,0.1322374837,0.1287163732,0.1328265932,1.2006188699,1.2605336048,1.2942708096,1.2974489000,33.6603590036,43.2345807609,47.9380826793,47.6088664070,0.0046929210,0.0038286320,0.0032183285,0.0030273782,2.5961099005,2.6862161317,2.7545064762,2.7645518262,0.2092574141,0.1945042976,0.1799930260,0.1740418445,251.8696209225,238.4464736029,209.8487960628,223.3239648580,1.5175384459,1.5674082947,1.6028303726,1.6076427495,83.3946380000,109.2427015074,124.1545350754,125.8943146468,36.4676233729,47.5533187029,54.3283932049,54.8519392947
0,46.2228796844,53.5356438433,48.4987320372,44.1183431953,0.6564791270,0.6367789544,0.6348197335,0.6326233958,1.1121191699,1.1530536477,1.1410646452,1.1275157544,26.4271918157,29.0802175775,25.6383524078,22.9291267680,0.0069854862,0.0047035422,0.0041932854,0.0044263334,2.5319413022,2.6396250473,2.6490982944,2.6233955657,0.2775464290,0.2353044651,0.2396468925,0.2460162499,261.3704329858,246.3824551517,215.3162393162,227.5191133653,1.6347602538,1.6844001228,1.6871180753,1.6708802690,222.2228808400,240.4467589577,216.2318232575,195.0823575120,66.3773493198,72.7274557506,65.5563913809,59.0531910461
0,18.8866760663,41.3902009165,49.1951004582,87.3790976384,0.1529590197,0.1617798960,0.1879779471,0.1759143093,0.9729845902,1.1307390657,1.1636262448,1.2823685920,9.1058993530,19.3594702363,23.3652737835,40.6155797695,0.0159207183,0.0073614328,0.0066040311,0.0035350383,2.0368190465,2.3782779322,2.4308031362,2.6819054190,0.3189628270,0.2360165412,0.2319177290,0.1803767648,141.4897779344,130.9950652097,124.3886147339,124.7590764892,1.2554103072,1.4400268271,1.4853009731,1.6118107156,25.7014288192,57.3447059968,71.9351611759,124.6189033417,11.1823052334,24.7715629014,29.9597337427,52.7800711220
0,126.9769389996,145.2811901731,173.6333441852,177.1588662890,0.2057181930,0.2488397812,0.2645235965,0.2699234019,1.3570552912,1.3929192294,1.4336743573,1.4402776366,61.9701826641,68.0665483756,79.5181642226,79.6301654797,0.0015247119,0.0011487222,0.0009009474,0.0008372825,3.0352363230,3.1362705395,3.2320473357,3.2506400453,0.1483298179,0.1394684780,0.1282971931,0.1271114911,221.8903946512,251.8026088182,256.7814039708,263.7108045597,1.7320746443,1.7936275352,1.8450954400,1.8550157072,192.7489510896,241.5267625160,298.5151184689,308.1375931963,79.4173690738,95.9208963467,117.0802491166,120.5277401499
0,42.2853137433,63.6435262053,60.0569217756,70.2272328561,0.2858326616,0.2717529234,0.2961322610,0.2699116034,1.0549473703,1.1614908582,1.1751201037,1.2277178132,26.3417783590,37.3625260431,32.4448122104,35.1473756973,0.0078028001,0.0045138779,0.0039438947,0.0031193952,2.3598571500,2.5787835370,2.6270300059,2.7323853159,0.2652123108,0.2168335570,0.2066471658,0.1878947096,189.0258293913,219.3204160271,219.0859935466,204.1977538298,1.4081132346,1.5204678299,1.5504951740,1.5967777537,76.1308920042,111.1334477264,110.5655821470,122.1292935356,29.5456776932,43.5203577443,42.3249346837,47.6439396644
