,circularity,edge_sharp_mean,edge_sharp_std,iMax_Variance_uptake,iiMin_change_Variance_uptake,iiiMax_Margin_Gradient,irregularity,ivVariance,k_Max_Margin_Grad,kurt_F_r_i,max_F_r_i,max_RGH_mean,max_RGH_mean_k,max_RGH_var,max_RGH_var_k,mean_F_r_i,min_F_r_i,skew_F_r_i,var_F_r_i
0,0.8557171027,-0.1420338357,0.9274319383,5.6834419931,0.4389106145,0.1435620423,0.9083139518,0.0117209918,2.0000000000,-0.0569511248,446.2500000000,0.4988755108,3.0000000000,0.0883735046,1.0000000000,313.5811897106,173.2500000000,-0.0151598130,2519.9744009957
0,0.8557145138,-0.2480494941,0.9402810927,7.1577744361,0.2816313892,0.1469782370,0.8646779924,0.0182844178,2.0000000000,-0.6224943767,452.5000000000,0.4937495438,3.0000000000,0.0974307999,3.0000000000,274.4640957447,125.2500000000,0.0301318224,7013.1808723973
0,0.8557347562,-0.1997069110,0.9608367148,4.9145342085,0.3638767290,0.1369372197,0.9648029034,0.0207291197,3.0000000000,-0.9605124223,682.7500000000,0.4754469811,4.0000000000,0.0760049607,1.0000000000,337.6734079174,20.0000000000,0.0866190803,23999.3766007115
0,2.2E-9,-1.4391541080,0.9387614526,2.3610700667,0.6879898793,0.1359258776,0.9999840637,0.0127523939,3.0000000000,-0.7283331088,484.5000000000,0.6078641168,2.0000000000,0.1072663989,1.0000000000,343.0366972477,131.7500000000,-0.2992460032,7107.0294342508
0,0.8556779963,-0.7927968275,0.9646230138,7.5445093117,0.1533215308,0.1144668070,0.7553487195,0.0085118258,1.0000000000,-0.4847269247,726.7500000000,0.6451968085,4.0000000000,0.0730191002,1.0000000000,515.6950549451,309.5000000000,0.4111288883,10138.5061660562
0,0.8556893317,-0.0771783493,1.0946203119,13.5992754558,0.0735333293,0.1982853374,0.8019429197,0.0297124729,4.0000000000,-1.0059225408,836.2500000000,0.7553708568,1.0000000000,0.0935047582,4.0000000000,586.2480769231,293.2500000000,0.0267503126,20075.7015652952
0,0.8557263207,-0.2968210310,1.0243735342,10.2500291694,0.1847106244,0.1354138985,0.9508673284,0.0190052062,4.0000000000,0.5408137834,1054.5000000000,0.4853711995,3.0000000000,0.0841389053,2.0000000000,573.5533759124,256.2500000000,0.9117542095,23743.2559331567
0,0.8557160062,-0.1881034523,0.9442232145,6.1681098327,0.2933980893,0.1398128367,0.8978949168,0.0161874331,1.0000000000,-0.1652475242,1114.5000000000,0.5337559275,2.0000000000,0.0844748110,1.0000000000,795.3690019194,440.7500000000,-0.0240066101,15759.4036929721
0,0.8557281619,-0.9015603760,0.9983874106,10.3995561345,0.2077436965,0.1263322347,0.9355276266,0.0117323395,1.0000000000,0.0785457670,1285.5000000000,0.5477840984,1.0000000000,0.0916308442,3.0000000000,884.4220805921,362.7500000000,-0.6306296548,30745.7227730060
0,0.8557358188,-0.2044127138,0.9172217457,9.6805981380,0.1276617952,0.1505874664,0.9743391674,0.0207033453,1.0000000000,-0.0857364110,1470.2500000000,0.5433626562,2.0000000000,0.0820110664,2.0000000000,813.5028445006,299.2500000000,0.4556467555,43671.0403772681
0,0.8555935225,84.8398051759,770.5912671282,1.6517716726,0.7846383692,0.0886285777,0.7206144258,0.0053468162,1.0000000000,-1.0941289046,483.7500000000,0.4077187235,3.0000000000,0.0790641553,3.0000000000,406.7638888889,314.2500000000,-0.2679504790,2518.3124021909
0,0E-10,-0.0829784574,0.9494710707,8.1827655433,0.3558124152,0.1256240356,0.9999805085,0.0096451303,4.0000000000,-0.3032960874,468.0000000000,0.5571980009,4.0000000000,0.1065367813,2.0000000000,408.6000000000,327.0000000000,-0.4356365958,1344.3100000000
0,0.8556667292,-0.2937272434,0.8953156275,6.2993079061,0.3093324937,0.1182941432,0.8896290720,0.0121068063,2.0000000000,0.7593889831,719.7500000000,0.5606932747,3.0000000000,0.0861933043,2.0000000000,491.0031347962,277.5000000000,0.3163561432,5684.2776512687
0,0.8557309731,-0.1703144498,1.0193586154,6.7159320790,0.3323087421,0.1072042235,0.9574568071,0.0122429761,4.0000000000,-0.1920166609,819.0000000000,0.5253990675,1.0000000000,0.0840617979,2.0000000000,476.7906281157,220.5000000000,0.5204272066,14028.6261843213
0,0.8557361079,-0.3711182313,0.9425116557,21.0391229720,0.0613449581,0.1870881737,0.9647913977,0.0374975309,2.0000000000,1.6078527385,1730.0000000000,0.5487690639,1.0000000000,0.0834042662,3.0000000000,681.8893831554,132.0000000000,1.2494765209,67112.6418437736
0,0.8557351553,-0.0707524050,0.9173426408,25.1508594211,0.0921149061,0.1325913557,0.9466481100,0.0110531195,1.0000000000,-0.3297180611,850.5000000000,0.5857917016,1.0000000000,0.0923844017,1.0000000000,568.2759712838,305.7500000000,0.2236887236,10884.3498176233
0,0.8557291901,-0.0773987446,0.9266111958,1.6634986170,0.7908974181,0.1372362648,0.9541562858,0.0181754414,4.0000000000,0.0493812194,972.7500000000,0.4904634190,1.0000000000,0.0810974910,1.0000000000,531.6105424770,204.5000000000,0.3018000559,19928.6532176536
0,0E-10,-1.4674521822,0.9359811821,14.4797556751,0.1362676346,0.0925677938,0.9999873768,0.0079870732,1.0000000000,-0.8217904983,629.0000000000,0.5955772239,1.0000000000,0.1049245960,2.0000000000,497.5818181818,250.7500000000,-0.7385227096,13334.4698653199
0,5E-10,-0.0132756434,0.9553236652,2.2224629075,0.7191098672,0.1551325500,0.9999792256,0.0140267514,1.0000000000,-0.1251795664,586.7500000000,0.4582792824,2.0000000000,0.0685440673,3.0000000000,381.1709183673,237.7500000000,0.3711159403,5655.6096412792
0,0.8557348027,0.0633856789,0.9036062858,4.8204723172,0.3560884285,0.1111491026,0.9739239377,0.0114065705,1.0000000000,-0.3293733494,1700.2500000000,0.5510481232,1.0000000000,0.0879272707,1.0000000000,980.5976427086,431.5000000000,0.2264525433,47002.9119277711
0,0.8556943969,-0.7598125579,0.9723396326,4.7695260931,0.2096644364,0.1204804460,0.8612981542,0.0097047411,1.0000000000,-0.4036993419,774.0000000000,0.4281776232,1.0000000000,0.0775304314,4.0000000000,554.3324468085,341.2500000000,0.3063113720,8996.8562265332
0,0.8557228440,-0.4182513242,0.9452460405,6.4642812314,0.1546962399,0.2228527729,0.9189737433,0.0333316655,1.0000000000,-0.7559228299,984.2500000000,0.5604361854,4.0000000000,0.0913336588,1.0000000000,619.6511627907,323.2500000000,0.3943117086,23016.5039706082
0,0.8556555671,-0.5220444787,0.9927885485,11.0120758911,0.0908093996,0.1946327421,0.8286159812,0.0230704604,1.0000000000,-0.6490909352,750.0000000000,0.4418231464,3.0000000000,0.0626222560,1.0000000000,529.3042452830,241.0000000000,-0.3121660229,15714.2801212938
0,0.8555656796,0.0856977800,1.0099231047,5.8517827090,0.2192821437,0.1351642305,0.8547050384,0.0157681268,1.0000000000,-0.0079178277,992.7500000000,0.5104688998,4.0000000000,0.0864334760,1.0000000000,592.7953125000,352.5000000000,0.7066437507,20961.3049823113
0,0.8557361545,0.0251100815,0.9402004274,4.4491657729,0.3720258425,0.0902269602,0.9789611841,0.0074575306,2.0000000000,0.0179223929,1344.5000000000,0.4884724428,1.0000000000,0.0825547078,1.0000000000,707.7631467704,288.7500000000,0.4758298478,26291.0315559507
0,0.8556673840,-6.7024084617,0.9638243216,7.3536941315,0.1619187723,0.1239314815,0.9502615976,0.0095937866,1.0000000000,0.0225803612,643.2500000000,0.6160852964,3.0000000000,0.0911525040,1.0000000000,433.8364297254,284.2500000000,0.4238340926,4731.8728466417
0,0.8557343068,-2.9935456323,1.0094758838,14.8223250663,0.1231242016,0.1485956268,0.9475341586,0.0257939565,3.0000000000,-0.6018794891,1166.7500000000,0.4918794328,1.0000000000,0.0834459073,2.0000000000,682.3724806202,180.5000000000,-0.0996960241,43471.1332650754
0,0.8557360164,0.0263872174,1.0203926956,6.2565302120,0.2296389881,0.1279596592,0.9773272359,0.0141980045,4.0000000000,0.1586462426,856.7500000000,0.5636680913,3.0000000000,0.0856209655,1.0000000000,462.3731565045,159.0000000000,0.4572217897,11105.5692439571
0,0.8557282691,0.0372007934,0.8896442944,6.4078674583,0.2710157944,0.1181862255,0.9488057983,0.0096115669,3.0000000000,-0.0038833217,1093.0000000000,0.5215193950,3.0000000000,0.0870166556,4.0000000000,768.1811469780,346.7500000000,-0.2915125342,14442.8161347995
0,0.8557289213,-0.0880924733,0.9069503081,4.3756753396,0.5520542007,0.1060738988,0.9099565163,0.0072584863,2.0000000000,-0.5051566770,964.5000000000,0.4519372069,3.0000000000,0.0799645834,2.0000000000,701.4218750000,453.5000000000,0.0319054039,9402.6799312001
0,0.8557339787,-0.2325345403,0.9635294066,11.3014786903,0.1237172126,0.1175091193,0.9609693818,0.0104797601,1.0000000000,-0.2537485911,925.2500000000,0.5149528495,1.0000000000,0.0885268449,2.0000000000,574.2274072612,284.7500000000,0.3526641172,14141.6042639292
0,0.8557353271,-0.4484877802,0.8500967416,7.4928769920,0.2389201014,0.1102535114,0.9505720111,0.0105467210,2.0000000000,-0.2721319736,1030.7500000000,0.5443714497,4.0000000000,0.0845691447,4.0000000000,649.9082304527,308.2500000000,0.1941668422,16395.7015552811
0,0.8557000375,-0.5969125828,0.9212085644,3.7933057466,0.5356950854,0.1124586716,0.9251383699,0.0076387674,1.0000000000,0.8059545722,694.0000000000,0.5099308415,4.0000000000,0.0833789131,1.0000000000,481.6935483871,296.0000000000,0.1763116430,4662.6225288943
0,0.8557355733,-0.2791781609,0.9091386037,20.2309177181,0.0674028579,0.1374620043,0.9639954831,0.0183519174,1.0000000000,0.2345862365,1221.0000000000,0.5505114731,1.0000000000,0.0859136678,2.0000000000,539.2573202372,160.0000000000,0.8604100513,35107.1600805730
0,0.8557367572,-0.5525046552,0.9553510743,6.6589041503,0.2942526825,0.1054670692,0.9763317308,0.0115588289,2.0000000000,-0.2751629574,1280.2500000000,0.5050946065,1.0000000000,0.0876291262,2.0000000000,713.3596230159,219.5000000000,0.2180589791,33155.9660838772
0,0.8557201885,-0.3447252398,0.9488452854,4.1816231540,0.2910822795,0.1875467708,0.9186841911,0.0222570475,1.0000000000,-0.4179614536,1108.5000000000,0.5216006204,4.0000000000,0.0773254483,1.0000000000,694.0278497409,247.7500000000,0.3173646093,34100.9200844492
0,0.8557117453,-0.3644185971,0.9707145385,4.4819840189,0.3283783826,0.1857454665,0.9465820687,0.0252012594,1.0000000000,-0.7019238103,1118.0000000000,0.5102400770,2.0000000000,0.0773614009,3.0000000000,645.1789819376,232.7500000000,0.4422480059,41926.1950755121
0,0.8557162049,-0.4986500024,0.9559054544,6.3061640551,0.1833827576,0.1430968389,0.9029926914,0.0231197445,1.0000000000,-0.0506297756,817.2500000000,0.4871262532,4.0000000000,0.0868978976,3.0000000000,555.2050290135,343.7500000000,0.4709919912,9010.9074415606
0,0.8557334592,-0.4343473135,0.9581390921,6.9436872359,0.1522164034,0.1226777595,0.9580951788,0.0126536278,1.0000000000,-0.1325729487,1211.0000000000,0.5922588970,3.0000000000,0.0873520012,3.0000000000,737.8109299251,374.0000000000,0.5538929076,24222.7371583135
0,0.8557325489,-0.2239729711,0.8920368157,8.3728418195,0.2222485986,0.1221129547,0.9610268253,0.0121503689,2.0000000000,-0.4908345585,913.7500000000,0.4656064565,2.0000000000,0.0804593242,4.0000000000,517.8516514806,187.2500000000,0.1747196053,21660.0865808072
0,0.8557254297,2.0095649664,0.9977099321,15.8550100082,0.1052722079,0.2916630310,0.9504958254,0.1209166933,4.0000000000,-0.4954879202,451.0000000000,0.5222224149,1.0000000000,0.0922794167,3.0000000000,202.2197253433,12.2500000000,0.3380904728,9002.2917275281
0,0.8557346475,-0.1273859974,0.8979695450,13.0450180603,0.1171418556,0.1952215180,0.9797866366,0.0264145090,4.0000000000,2.4430734302,491.5000000000,0.5097688948,4.0000000000,0.0868521345,4.0000000000,227.6396353167,28.5000000000,0.7328837850,3354.9261884581
0,0.8557104870,-1.6353835062,0.9284870057,24.1252778918,0.0421485322,0.1606973435,0.8166751126,0.0149136758,1.0000000000,-0.7819675323,479.7500000000,0.7174268755,4.0000000000,0.0365022629,4.0000000000,326.0453216374,189.5000000000,0.2667515607,5103.6775541796
0,0.8557149310,0.0244628629,0.9371485877,5.9482477787,0.2675023410,0.1347788438,0.9531626749,0.0134425580,2.0000000000,-0.2167634436,1124.5000000000,0.5029128683,1.0000000000,0.0774983466,2.0000000000,610.8318399044,252.7500000000,0.5290700981,28819.7951344229
0,0.8557346734,-0.1905808726,0.9466455160,6.1851917498,0.1914777281,0.1337255975,0.9760533610,0.0143330136,1.0000000000,-0.4736762961,1138.0000000000,0.5503053143,1.0000000000,0.0864678863,4.0000000000,619.6428459612,216.7500000000,0.1985687241,33735.8662598905
0,0.8557246755,0.0869937106,0.9556771471,5.6172682525,0.2274504906,0.1305230901,0.9128694068,0.0201080722,1.0000000000,-0.9441685662,1279.7500000000,0.5920223410,1.0000000000,0.0877192493,3.0000000000,855.4019198664,430.7500000000,0.0286282060,40028.7234367759
0,0.8557318845,-0.6525141521,0.8978698164,8.8140098814,0.2435796245,0.0685235290,0.9219499131,0.0044437440,3.0000000000,-0.6836840906,1457.2500000000,0.7053729070,3.0000000000,0.0763949602,1.0000000000,978.0282426778,404.2500000000,-0.2354160534,42000.0848359219
0,0.8557316865,-0.6198731595,0.8966711856,10.1737455839,0.2114654067,0.0698539355,0.9247987198,0.0039132268,2.0000000000,-0.7845613708,1457.2500000000,0.7287962882,3.0000000000,0.0720879198,1.0000000000,975.4997507478,547.0000000000,-0.1230063249,39717.5702528144
0,0.8556690240,-0.1599539690,0.9821081538,6.2510394450,0.1718788400,0.1415437915,0.9089224301,0.0147962384,1.0000000000,-0.5097181037,939.7500000000,0.5395533905,1.0000000000,0.0956878499,4.0000000000,644.4685185185,385.7500000000,0.1588802857,13921.0799046571
0,0.8557286182,0.0536780481,0.9337972560,13.6098099189,0.1294535155,0.0938164692,0.9670874878,0.0102388223,2.0000000000,-0.2630759822,990.0000000000,0.5022688755,1.0000000000,0.0766606514,3.0000000000,551.9690137131,205.5000000000,0.2757402909,18684.2589830138
0,7E-10,-0.2020398304,0.8447125002,4.8305152218,0.4347450320,0.1175327829,0.9999877006,0.0131787619,4.0000000000,-1.0839446039,767.5000000000,0.4523701689,1.0000000000,0.0649067948,2.0000000000,517.9241935484,259.7500000000,0.0293183998,16124.1689987432
0,0.8557025117,-0.8692095481,0.9599408587,10.5083305925,0.1221315803,0.1099195039,0.9270614934,0.0099935668,1.0000000000,-0.7365260192,719.5000000000,0.5691430446,4.0000000000,0.0998838847,2.0000000000,531.3994117647,314.2500000000,0.0386191457,8012.3695116537
0,0.8557252523,0.1995239810,1.0247566114,5.9443007317,0.2829595739,0.1230026157,0.9603777276,0.0317584558,2.0000000000,0.4562862807,1823.0000000000,0.4351119139,3.0000000000,0.0750386388,3.0000000000,729.6100956130,300.5000000000,0.7991488680,89450.0571653448
0,0.8557352026,-0.3418672263,0.8743757366,8.1351583888,0.1687732084,0.0972324414,0.9466950482,0.0075813094,1.0000000000,-0.9898288820,1404.7500000000,0.5528693227,4.0000000000,0.0868411040,1.0000000000,895.5234012975,404.7500000000,-0.0917288377,50946.8482786393
0,0.8557338338,0.4688519921,0.6003750197,6.7135259825,0.2343587960,0.1628223150,0.9586994914,0.0271668751,4.0000000000,-0.7006491568,923.2500000000,0.4960074223,1.0000000000,0.0863198271,1.0000000000,548.6487719298,144.2500000000,-0.1707536650,30012.3164840824
0,0.8557283566,-0.5762588739,0.9650130858,15.2257074017,0.0816649313,0.1354062013,0.9323907946,0.0235574763,1.0000000000,0.7313847235,1188.0000000000,0.5742655538,1.0000000000,0.0919821271,4.0000000000,671.1010101010,195.7500000000,-0.0771445817,33492.7552747768
0,0.8557359106,0.3048317455,1.0575200352,29.2714096030,0.0341630285,0.1223642414,0.9733450922,0.0144805178,1.0000000000,-0.7133992378,978.2500000000,0.4860763365,4.0000000000,0.0802207450,4.0000000000,557.8056079665,187.5000000000,0.2590973934,26301.6165325128
0,0.8557360287,0.0214007217,0.9701051113,11.6209990236,0.0860511216,0.1388299360,0.9718764897,0.0159316108,1.0000000000,-0.0725133938,912.0000000000,0.5299090266,2.0000000000,0.0844206145,1.0000000000,598.4891383495,285.5000000000,0.2148363086,9963.5925640443
0,2.8E-9,0.0538924249,0.9204770696,6.5127688722,0.3303595212,0.0920035939,0.9999692485,0.0046665297,2.0000000000,-0.5304616125,477.2500000000,0.5384738365,1.0000000000,0.0998725195,1.0000000000,381.1123595506,261.2500000000,-0.1688031060,2879.2804519918
0,0.8556368017,-0.1144569389,0.9713139203,2.7892186280,0.4913446828,0.1339996462,0.8422633466,0.0108161573,4.0000000000,-0.2877295050,524.5000000000,0.6680326921,1.0000000000,0.0798789724,4.0000000000,370.5961538462,249.0000000000,0.6180873161,3920.8882257589
0,0.8556528084,-0.0225503447,0.9360627949,2.4443743941,0.5794244671,0.1368927404,0.8352350688,0.0163311339,4.0000000000,-0.3120940935,667.5000000000,0.4705117560,4.0000000000,0.0857269375,1.0000000000,446.0664739884,234.5000000000,0.0010247415,8059.4071447775
0,0.8557349193,-0.0625702239,0.8989344866,10.3785848409,0.1760022920,0.1456961221,0.9686947840,0.0145524922,3.0000000000,-0.1600755996,826.0000000000,0.5245809279,2.0000000000,0.0878256890,1.0000000000,505.4732460036,214.5000000000,0.3175820643,12931.3891339886
0,0.8557371587,-0.2185611460,0.9468797212,9.3658863931,0.1208728142,0.1526513335,0.9820221147,0.0198428108,2.0000000000,0.1455052780,1198.7500000000,0.5770242395,3.0000000000,0.0884312720,2.0000000000,594.9432753888,174.5000000000,0.6007113120,29588.2192002412
0,0.8557357096,-0.3935963420,0.9588826551,8.0429206391,0.1892492021,0.2213540119,0.9791643091,0.0774961839,3.0000000000,-0.4340357589,1586.2500000000,0.5263672327,4.0000000000,0.0874063031,1.0000000000,488.4987067027,75.2500000000,0.7706065829,93764.0412510810
0,4.2E-9,-0.2965031199,0.8758640002,7.0593753013,0.2778023598,0.1137156427,0.9999781341,0.0089302307,3.0000000000,-0.4506501157,683.5000000000,0.6459974800,2.0000000000,0.0759050996,1.0000000000,542.0629032258,362.2500000000,-0.3460364358,5018.0483452032
0,0.8550321027,0.2988813537,0.9862684939,82.6530834386,0.0336777784,0.1048248699,0.8041135308,0.0087094828,2.0000000000,-1.4063206500,781.0000000000,0.3812017372,4.0000000000,0.0593587715,2.0000000000,577.3888888889,380.5000000000,0.1532099798,14924.8424219150
0,5E-10,-0.4162316537,0.8376559288,10.8419509706,0.1521006625,0.1468165244,0.9999851466,0.0113875342,1.0000000000,-1.3649091513,919.5000000000,0.5077446005,2.0000000000,0.1044278527,1.0000000000,620.8104166667,291.7500000000,-0.2984518117,36844.7536239496
0,1.08E-8,-1.1402414470,0.8988879031,14.3504897168,0.1345948689,0.1173474378,0.9999899034,0.0094418697,3.0000000000,-0.6302754861,1133.2500000000,0.6699977393,3.0000000000,0.0968855425,4.0000000000,767.7403225806,363.5000000000,0.0980661460,31680.2140306921
0,0.8557314763,0.0024503923,1.0811365317,10.9866413302,0.0917181586,0.1357848831,0.9639990203,0.0197014840,1.0000000000,0.9013665091,956.0000000000,0.5446906033,4.0000000000,0.0852800438,2.0000000000,513.5991516437,195.5000000000,0.7807104408,15651.5990761186
0,0.8557204377,-0.2047408207,0.9344700330,7.8808721204,0.2424423892,0.1001413881,0.8763254889,0.0072965952,2.0000000000,0.9391764671,1167.5000000000,0.5742691021,4.0000000000,0.0952902714,3.0000000000,824.9750000000,476.5000000000,0.0851421917,16101.5181510525
0,0.8557295175,-0.0285100848,0.9192586329,1.5794157354,0.7963517506,0.1658326143,0.9584786257,0.0239180843,3.0000000000,-0.3364483496,521.0000000000,0.4561815450,1.0000000000,0.0805900477,3.0000000000,214.4061611374,25.7500000000,0.3375520895,9957.1668120543
0,1E-10,-0.3015132608,0.9826472074,4.3370823749,0.3212093186,0.1055458504,0.9999871575,0.0071215163,1.0000000000,-0.7681875009,672.0000000000,0.5906437805,4.0000000000,0.0906396658,4.0000000000,509.5182926829,365.7500000000,0.1467984456,5878.1485245408
0,0E-10,-0.0936692646,0.9326651638,17.9893207199,0.0559115044,0.1178729517,1.0000000000,0.0070656698,1.0000000000,0.9349578826,1030.7500000000,0.5445946762,4.0000000000,0.0805756519,1.0000000000,868.1925287356,519.2500000000,-0.9599459136,11318.8837209302
0,0.8557349976,-0.1743813663,0.9323619296,9.8438628251,0.1296953197,0.1215018652,0.9536399830,0.0109297994,1.0000000000,0.1261709273,1184.5000000000,0.5026470032,2.0000000000,0.0827524467,2.0000000000,722.6698000952,410.5000000000,0.7977902719,24706.8199254323
0,0.8557322992,-0.0314416381,1.0233586846,9.6292667276,0.1226702393,0.2415940350,0.9370218322,0.0638049081,2.0000000000,0.2905429360,1544.0000000000,0.5006144096,3.0000000000,0.0811853672,4.0000000000,545.2737341772,74.0000000000,0.8050346539,70740.0185600141
0,0.8557301319,-0.5327351149,0.9864919511,7.2151110526,0.1385980053,0.1420220627,0.9369359214,0.0273056134,1.0000000000,1.2452300978,1419.0000000000,0.5660229062,3.0000000000,0.0883797063,2.0000000000,732.1415139826,367.2500000000,1.1673579754,39516.5140910817
0,0.8557224661,-0.2823682634,0.6533536454,4.9776608394,0.2071413818,0.2142637043,0.9271469396,0.0300799433,4.0000000000,1.0975682096,824.5000000000,0.5400780302,4.0000000000,0.0765370471,1.0000000000,304.1003898635,32.2500000000,1.3493704158,27969.3784094024
0,7.7E-9,0.0409801934,0.9962683176,4.7225875444,0.4159362488,0.1222295005,0.9999853658,0.0154164914,3.0000000000,2.0067297115,982.5000000000,0.3833318768,3.0000000000,0.0822354999,1.0000000000,484.0348258706,194.2500000000,1.0164204526,17046.4651119403
0,0E-10,-2.0491555938,0.9047246584,1.3735280501,0.7638324627,0.0700599257,0.9999914761,0.0039472148,4.0000000000,-0.5674489231,931.2500000000,0.5798881650,2.0000000000,0.1043939677,1.0000000000,704.2264705882,373.2500000000,-0.5636455555,19635.9600140056
0,0.8556557646,-0.0917049297,0.8812708585,3.7686320219,0.2653482734,0.0868139826,0.9158632846,0.0045501437,1.0000000000,-0.2766564153,734.7500000000,0.4790650231,2.0000000000,0.0901091179,1.0000000000,591.0248756219,429.2500000000,0.0749939189,3348.4849970844
0,0.8556771176,-0.1154134270,0.9572052259,9.1241992807,0.1538785512,0.0732235714,0.8516799209,0.0029239401,2.0000000000,0.3174164604,1543.0000000000,0.5434094078,4.0000000000,0.0912383769,3.0000000000,1250.4404761905,957.7500000000,-0.0649312482,10449.3071324093
0,0.8556979522,-0.2058216894,0.9731719618,3.2598231569,0.3585630831,0.1038803158,0.8830388216,0.0091551462,4.0000000000,-0.4306733601,1137.5000000000,0.5928598539,1.0000000000,0.0904542173,2.0000000000,864.5909638554,575.5000000000,0.0331273984,12724.0604650486
0,0.8557251539,-0.6592481421,0.8785654231,3.7333961888,0.3310205874,0.1630383638,0.9147401997,0.0273042789,2.0000000000,6.6041661076,1915.2500000000,0.4856315702,2.0000000000,0.0836066449,1.0000000000,932.8533568905,646.7500000000,2.0682597944,30654.9990181056
0,0.8557348345,0.4498621910,1.2828296580,6.9507024983,0.2098486896,0.1868919357,0.9835564268,0.0344009294,1.0000000000,-0.5147617717,1146.0000000000,0.5016046101,2.0000000000,0.0830414316,3.0000000000,500.6414071908,78.2500000000,0.4138047715,39107.5796466797
0,0.8557317222,-0.3359972644,0.9162201133,8.2748212100,0.3522353391,0.0922070861,0.9325620664,0.0074442441,1.0000000000,-0.1962530280,590.7500000000,0.5640499754,3.0000000000,0.0857384282,1.0000000000,363.1031430636,219.0000000000,0.5555791144,4659.6267218527
0,1E-10,-0.3456331451,0.8445757428,75.8963030132,0.0131758723,0.1440627212,0.9999876623,0.0119139136,1.0000000000,-1.2304818807,831.2500000000,0.7160384895,4.0000000000,0.0903352701,1.0000000000,681.9458333333,517.7500000000,-0.0927790459,8737.1749293785
0,0.8557235592,0.0534705749,0.9857777009,3.8467874284,0.4880554798,0.1498382663,0.9481823228,0.0146849297,4.0000000000,-0.3476664146,858.7500000000,0.5517656681,2.0000000000,0.0746495642,1.0000000000,540.7645102781,287.0000000000,0.2217976636,12497.3325242790
0,0.8556882659,-0.5400264858,0.9044544109,3.6290463055,0.4008360394,0.0684630996,0.8001536426,0.0027375941,2.0000000000,0.0747095258,726.0000000000,0.5435866076,4.0000000000,0.0857609138,1.0000000000,595.3767123288,410.5000000000,-0.5786212316,4775.9392300425
0,0.8557276821,-0.3808307342,0.9404240362,10.7896621084,0.1284807790,0.1813799420,0.9319222025,0.0249929688,4.0000000000,0.2301147204,1038.5000000000,0.5078336424,1.0000000000,0.0810856103,4.0000000000,467.1309012876,54.0000000000,0.4854084348,37454.5115289546
0,0.8557311298,-0.5041291848,0.9213959088,9.9505323240,0.1250394709,0.1642845924,0.9346105548,0.0236145999,4.0000000000,-0.4514857323,1082.7500000000,0.5005471943,4.0000000000,0.0845714283,4.0000000000,707.3204577969,255.7500000000,-0.0486046328,24791.6216135617
0,0.8557370739,-0.4277036034,0.9282171017,8.5316652162,0.1989744657,0.1512890576,0.9780790694,0.0231356712,2.0000000000,-0.5492829072,1275.7500000000,0.5738851484,4.0000000000,0.0880141862,1.0000000000,670.9115174920,183.0000000000,0.1816247030,37861.0454354164
0,0.8557155461,-0.1398042066,0.8861316222,19.8541708093,0.1169405111,0.1226575971,0.8612561627,0.0131584629,2.0000000000,-0.4531211673,894.5000000000,0.5705747526,1.0000000000,0.0905967306,3.0000000000,607.1907142857,352.5000000000,0.4763403363,15448.6491097012
0,0.8556918508,-0.4727077764,0.9426326087,76.2287164477,0.0421897146,0.1210109041,0.7960887306,0.0135101556,4.0000000000,-0.9985483964,947.7500000000,0.4814145177,3.0000000000,0.0680082934,2.0000000000,520.1162420382,236.0000000000,0.6800107043,49999.0369304263
0,0.8557249611,-0.9446319691,1.0271634938,9.6778335893,0.1079632225,0.1419159805,0.9299735834,0.0153998475,1.0000000000,-0.1994094529,628.2500000000,0.6291079699,3.0000000000,0.0898834919,4.0000000000,446.9818718381,244.2500000000,0.0467262066,5209.7482068388
0,0.8557071638,-0.1196684771,0.9039363957,7.5356746090,0.1771616221,0.1845124651,0.9162789369,0.0219149000,1.0000000000,-0.8462151762,921.0000000000,0.5311304624,4.0000000000,0.0950349567,3.0000000000,555.5991379310,203.2500000000,0.4195369545,28220.2517152938
0,0.8557258371,0.1980353243,1.0160269362,8.6981501699,0.1728893235,0.2328383271,0.9539097533,0.0566410440,1.0000000000,0.6869367113,1090.5000000000,0.4827164392,2.0000000000,0.0890448662,3.0000000000,487.6898803047,156.0000000000,0.9140093278,31395.9163750738
0,6.5E-9,-0.2563530933,0.9068387062,39.3883454838,0.0489198455,0.0788838720,0.9999853753,0.0039828833,2.0000000000,-0.5674214349,556.0000000000,0.7208895996,4.0000000000,0.0821356300,3.0000000000,461.8907103825,332.7500000000,-0.1087753510,2473.8448777998
0,5E-10,-0.3183876180,0.8853149780,1.0120707803,0.7693364979,0.0971502053,0.9999879003,0.0046646233,1.0000000000,-0.9368427721,282.7500000000,0.3919980348,1.0000000000,0.0688276997,1.0000000000,231.0157657658,173.5000000000,-0.0729362990,691.2756756757
0,0.8557343549,-0.1276305080,0.9234224261,9.3943725022,0.1697700038,0.1410483064,0.9393602921,0.0183064876,2.0000000000,0.3795541555,1363.2500000000,0.5326413974,1.0000000000,0.0808637864,3.0000000000,812.8238017429,326.2500000000,0.3206478533,37689.6195806991
0,1E-10,-1.2015723233,1.0316217813,2.4020480837,0.4810103245,0.1369266649,0.9999853471,0.0215352849,4.0000000000,0.6692679124,428.5000000000,0.4662401355,4.0000000000,0.0896372902,4.0000000000,282.9692307692,196.7500000000,0.7817522417,2864.6938701923
