,V0,V1,V10,V11,V12,V13,V14,V15,V16,V17,V18,V19,V2,V3,V4,V5,V6,V7,V8,V9,dce2SE0,dce2SE1,dce2SE10,dce2SE11,dce2SE12,dce2SE13,dce2SE14,dce2SE15,dce2SE16,dce2SE17,dce2SE18,dce2SE19,dce2SE2,dce2SE3,dce2SE4,dce2SE5,dce2SE6,dce2SE7,dce2SE8,dce2SE9,dce3SE0,dce3SE1,dce3SE10,dce3SE11,dce3SE12,dce3SE13,dce3SE14,dce3SE15,dce3SE16,dce3SE17,dce3SE18,dce3SE19,dce3SE2,dce3SE3,dce3SE4,dce3SE5,dce3SE6,dce3SE7,dce3SE8,dce3SE9,earlySE0,earlySE1,earlySE10,earlySE11,earlySE12,earlySE13,earlySE14,earlySE15,earlySE16,earlySE17,earlySE18,earlySE19,earlySE2,earlySE3,earlySE4,earlySE5,earlySE6,earlySE7,earlySE8,earlySE9,lateSE0,lateSE1,lateSE10,lateSE11,lateSE12,lateSE13,lateSE14,lateSE15,lateSE16,lateSE17,lateSE18,lateSE19,lateSE2,lateSE3,lateSE4,lateSE5,lateSE6,lateSE7,lateSE8,lateSE9
0,11.0496021449,27.1959441307,15.5599435123,14.1734406463,11.6369144440,2.0317787773,14.0938154263,8.8569353171,5.9541599073,19.1057629238,5.2995471505,9.1851873044,11.1832510553,21.1999288553,12.5819965824,20.1610859766,19.8507840284,12.3331807308,21.1575409577,18.7161919527,0.6044020976,0.3912586678,0.6074408741,0.8153774246,0.8382181590,0.8267251239,0.5970048164,0.5114709852,0.6475358401,0.5344924918,0.6459115331,0.7415591630,0.7003138410,0.5448340786,0.7032230614,0.2845794393,0.6432213038,0.6247849462,0.5590146592,0.9978706625,0.7019720807,0.5272115991,0.6942971739,0.9511568123,0.8962086582,0.9358558902,0.7236604455,0.6123076923,0.7613071391,0.6107033984,0.7609479650,0.8532189371,0.7988855441,0.6668235663,0.7811403042,0.3738317757,0.7335049250,0.7187096774,0.6540728427,1.0923501577,0.4385109683,0.2303004833,0.4313770688,0.5495832360,0.6841444833,0.6265726268,0.4206050572,0.4235357625,0.5298547087,0.3081178729,0.5161551483,0.4587988396,0.4447575738,0.2919902722,0.4552707159,0.2369158879,0.4928475969,0.4504301075,0.3968565815,0.7679810726,0.7141590959,0.5404496743,0.6878428841,0.9547402041,0.8700367482,0.9204155547,0.6488561108,0.5961133603,0.7845247864,0.5480410974,0.7239272834,0.8963644219,0.8941907385,0.7005569938,0.8729390490,0.3203271028,0.7740434589,0.7294623656,0.5708528538,0.9617507886
0,23.3903130711,14.8873225636,12.7545144546,20.2543860203,17.7758890249,4.4545296578,11.0687236570,9.3610776553,10.4169962820,25.4144436726,4.9199593227,5.3933838999,17.6849877825,18.6647122091,13.2775574098,13.8782810145,23.1888645062,12.3284125011,26.4867967108,12.2373893550,0.7022341286,0.9047087455,1.1511896600,0.8263973359,0.6312964881,1.4459513363,0.5132173590,1.0065648990,1.1921500116,0.8994656580,1.1059695040,1.4899929881,0.8503552810,0.8496370550,0.9620207306,0.9276256053,1.0587619878,0.8425396060,0.8449252092,0.9168054586,0.9251415285,1.0615776195,1.3226936848,0.9898701868,0.8141731789,1.5995682677,0.6962586929,1.1559516456,1.4467272304,1.0954610951,1.2102491551,1.5976760493,1.0313537782,1.0491637640,1.0971520580,1.1271186441,1.2040421653,1.0549966869,1.0145356207,1.0372320421,0.4585018197,0.6900578267,0.9083060359,0.6164828810,0.4446222892,1.2121354326,0.3888648136,0.7836759905,0.8782902399,0.6472142171,0.9264324452,1.2932585395,0.6547930465,0.5916934776,0.7399818859,0.6940261804,0.8113814694,0.6018914523,0.5951998648,0.6985440284,1.0675293166,1.1201634330,1.4141845052,1.0822548805,0.9291341054,1.6865247894,0.7904826761,1.2698667608,1.5961565339,1.2338496638,1.2895347009,1.6440949614,1.1568431012,1.1603605520,1.1467042367,1.2342993341,1.2884045336,1.1807421240,1.0949040818,1.1190297104
0,8.5401816979,10.0833460871,13.5271043761,9.8383005956,14.7911364569,5.2880812687,14.3408051171,7.2447417193,6.3262921728,10.9059295987,12.6735245200,5.0579907419,17.5033069572,14.2581117263,13.3883012952,5.9134787367,11.8002288903,7.8531188409,1.1852287580,14.6341209542,1.4255876427,1.1879407337,1.3535682369,1.2888005302,1.2698012603,1.4045128940,1.4346274921,2.0827539427,1.7705766567,1.3823046233,1.1823807198,1.4322162460,1.3029974117,1.1848037533,1.4925611052,1.4496311108,1.5612931222,1.4705291162,1.4219183787,1.5504593353,1.6811282740,1.4844307107,1.5866207073,1.5544731610,1.5190499273,1.7467765043,1.7259181532,2.3979989825,2.0390026974,1.6767581945,1.5018726592,1.6991449455,1.5608249144,1.4374642408,1.7993775619,1.7219885541,1.8021262747,1.7431274017,1.7129372571,1.7927587139,0.9805910007,0.7035892560,0.8517809268,0.8459907223,0.7755695589,0.9458452722,0.8538649878,1.3558589113,1.2166654516,0.8699835719,0.8160723009,0.9993793959,0.8334307423,0.7476828012,0.9256110521,0.9095359581,0.9458306212,0.9534141295,0.9323986674,0.9653472035,1.8147750168,1.5978924016,1.7373930806,1.7011928429,1.6901599612,1.8580945559,1.9080797482,2.5791080210,2.2379529052,1.8501916608,1.6517668132,1.8828437457,1.6889037322,1.5819887859,1.9562775163,1.8717506723,2.0368120344,1.9561336092,1.8695169350,2.0487706025
0,20.5596995884,17.3709665990,17.5213250397,11.6801052317,19.6906068977,17.1185782718,12.9655417563,23.0929253912,29.5542367282,8.3672912283,6.2525254413,22.9326743258,2.5367026239,10.1670054588,18.1575896111,29.4165018062,18.6759213712,25.3694949102,8.2171527916,16.2614009151,0.3546548448,0.0902801949,0.2890439502,0.1984188699,0.3726375176,0.4414685525,0.5395919410,0.2332348261,0.1464681927,0.2035591801,0.3220594571,0.2454396466,0.1639099614,0.2961065046,0.4607461476,0.6468103084,0.2533596838,0.6354829625,0.3247126437,0.2331409920,0.4347055098,0.1673773060,0.3547511751,0.2611456713,0.5162200282,0.4556123984,0.5856796013,0.3097673714,0.1734306979,0.2587021685,0.4577152705,0.2614008836,0.2375948265,0.3176082814,0.5525141930,0.8635403464,0.3132411067,0.7697549986,0.3942939245,0.3396281401,0.2467384421,0.0603898364,0.2208654359,0.1248487990,0.2214386460,0.3003912128,0.4021808579,0.1508676214,0.0939474793,0.1321595420,0.2206253462,0.1484608807,0.1181445094,0.2056702889,0.3656528792,0.4727503169,0.1373517787,0.4924246691,0.2900246305,0.1718831964,0.6067131096,0.2318134354,0.4396956922,0.3092707793,0.6586741890,0.5091182666,0.7436214167,0.4188073047,0.1941674858,0.3112797386,0.5074167539,0.3275616360,0.2817435642,0.3634701550,0.6881184104,0.9260667512,0.4528656126,0.9300478738,0.4115353038,0.3810106662
0,2.5495097568,4.7140452079,12.7867118525,11.2805141727,11.2496913538,4.3843154793,4.5276925691,6.0207972894,5.3748384989,5.9066817156,3.2015621187,9.8994949366,10.8166538264,6.5192024052,5.3150729064,4.3011626335,4.0688518719,11.0855260989,12.3389626793,10.1118742081,1.4282632147,1.6242937853,1.1414944356,1.0565371025,1.3549019608,1.4843750000,1.4435665914,1.7004405286,1.3198198198,1.5818452381,1.4675052411,0.8750000000,1.4939024390,1.5613425926,1.6319444444,1.5268571429,1.5893371758,1.0208816705,1.4666666667,1.2513812155,1.5868392665,1.7203389831,1.2209856916,1.0954063604,1.4980392157,1.5980113636,1.5959367946,1.8392070485,1.5375375375,1.7648809524,1.6540880503,0.9117647059,1.6768292683,1.7407407407,1.7060185185,1.6262857143,1.7636887608,1.0951276102,1.6158730159,1.4198895028,1.0453074434,1.3333333333,0.9793322734,0.9964664311,1.0666666667,1.3011363636,1.0575620767,1.2533039648,0.9294294294,1.2306547619,1.1215932914,0.8014705882,1.1585365854,1.1956018519,1.3171296296,1.2628571429,1.1743515850,0.9164733179,1.1873015873,0.9917127072,1.6440129450,1.7711864407,1.1494435612,0.9823321555,1.6764705882,1.6292613636,1.6331828442,1.9074889868,1.5915915916,1.8764880952,1.7421383648,0.7867647059,1.8109756098,1.8483796296,1.7407407407,1.6388571429,1.8025936599,1.0046403712,1.6285714286,1.5386740331
0,15.5563491861,2.5603819160,7.4699397588,4.5602541999,5.1234753830,10.5550065498,14.7037410206,1.9897697539,7.8262379212,14.6116391962,10.4211323761,8.5732140997,9.2466210045,7.3569694848,13.7658998979,5.9066817156,7.8363360868,5.8996233401,6.1644140030,14.2653426177,0.2447368421,0.2126476720,0.9315878378,0.1506211180,1.1861435726,0.5781532891,0.5496688742,-0.1076040172,0.8450000000,0.4486055777,0.7060344828,0.3077753780,0.8413098237,0.6948924731,0.3733031674,1.5323275862,0.5279672578,0.6175942549,0.2438551100,0.2525167785,0.3570175439,0.4141765115,1.3454391892,0.3871635611,1.5742904841,0.6270368135,0.6200331126,0.0396939264,1.2175000000,0.5211155378,0.8646551724,0.3725701944,1.1926952141,0.8776881720,0.5203619910,1.6702586207,0.6582537517,0.8264512268,0.4049159120,0.4161073826,0.2333333333,0.0451702571,0.7153716216,-0.0051759834,0.8480801336,0.2311406156,0.1903973510,-0.0559540890,0.4525000000,0.3051792829,0.3439655172,0.3012958963,0.5591939547,0.6706989247,0.2269984917,0.9418103448,0.2121418827,0.2549371634,0.2328589909,0.0671140940,0.1877192982,0.1507991661,1.4222972973,0.3390269151,1.4006677796,0.5552202776,0.7276490066,-0.0282161645,1.2775000000,0.4302788845,0.7706896552,0.6771058315,1.1561712846,0.9865591398,0.5610859729,1.8017241379,0.7442019100,0.8144823459,0.4592496766,0.4303691275
0,32.6051495332,4.2373550594,28.9037256119,33.3440001578,29.7914719225,29.4632630862,19.6175483622,17.5261539509,14.8593126972,18.1850589994,7.2712952386,16.2904045958,27.3178535943,15.7163387465,23.7766245663,20.5238166360,24.4680317149,10.6079045210,28.1338179699,17.5402527145,0.7137460538,0.6886267027,0.7900716093,0.7928668811,0.7323947034,0.6816341865,0.6020331261,0.6259454533,0.6765500887,0.6748462655,0.8019539720,0.6632676385,0.6768662983,0.6526457716,0.6308888326,0.7056858710,0.7192043326,0.7553935542,0.6527671998,0.7951934657,0.8413077211,0.8189441187,0.8069547961,0.9291494791,0.8176735388,0.7427283304,0.6961786822,0.7004171071,0.8078785467,0.8211142711,0.8775995466,0.8014362270,0.8077952002,0.6971324580,0.7468874919,0.8005904600,0.8377315014,0.8626259794,0.7490751822,0.8491724053,0.7153405747,0.4944382389,0.5713362715,0.4905876390,0.6454397433,0.4948855924,0.4719010671,0.5072629800,0.4046233189,0.4691146738,0.6472316677,0.4840567379,0.8389408526,0.6518353153,0.5268905983,0.5292590158,0.4989850381,0.5183108245,0.5963351830,0.7597041658,1.0165230884,1.0153200534,1.0780857004,1.1250961337,1.0233819410,0.8758362420,0.9289604851,0.8770072092,0.9864932093,0.9489425247,1.0442600532,0.9473129476,0.9578410888,0.7768960995,0.8840503887,0.9864776045,0.9905557602,1.0224776859,0.7805371196,0.9215715036
0,15.1515675757,8.9458246002,13.5187793994,17.2250725688,14.1488082717,15.8333333333,17.5071414000,16.5491691634,14.1272743888,16.8267313786,19.4425395892,17.1795169452,10.6718737291,16.6574974778,11.9906275036,13.6768254926,18.4269102241,11.4236596588,12.8927553493,15.7625611286,1.1020872865,0.8519051042,1.1492903930,0.9630796938,1.4858604091,0.7741466957,1.2823960880,1.3444170772,0.9818281938,1.3724747475,0.8876080692,0.9560853199,1.1068249258,0.6862988221,1.3271116735,1.1475657696,0.7559697146,1.1251364132,0.9402750491,1.2502691066,1.1685009488,0.9583033789,1.2014192140,1.0950022512,1.6389891697,0.8946986202,1.2946210269,1.4507389163,1.1167400881,1.6016414141,1.0506381227,1.0953575910,1.1933022467,0.8338499690,1.3473584309,1.1006954944,0.8509027373,1.2939250637,1.0282907662,1.2771797632,1.0383301708,0.7196261682,1.0936135371,0.7654209815,1.2187123947,0.5453885258,1.0354523227,1.1859605911,0.8562775330,1.1123737374,0.7319884726,0.6900878294,0.9690546842,0.6187228766,1.2477064220,1.3296038706,0.6575422248,0.9610767552,0.9544204322,1.1840688913,1.2250474383,1.0977713875,1.1400109170,1.0733903647,1.5667870036,0.9644153958,1.3863080685,1.3986042693,1.1963105727,1.5157828283,1.0065870729,1.0932664157,1.1911827045,0.8865468072,1.3543182537,1.1121862715,0.9015725102,1.3452164423,1.1198428291,1.2839074273
0,8.7655187825,5.8905839771,15.9439387754,14.8998715712,12.4969384006,5.9061673275,8.4987290263,12.7730667644,8.7379654850,14.9594607900,11.0469523512,5.3001732740,4.1922153078,6.4935865796,0.9771699500,3.4661001739,3.1976876976,10.8256896111,8.5326565836,10.0805190296,1.4872637634,1.1761658031,1.2113669363,1.1615712074,1.3108288770,1.3441543166,1.2525733892,1.3459459459,1.1356968215,1.0750270856,1.1632485644,1.4798270893,1.3470115968,1.1937296658,1.0648648649,1.0917856481,0.9521932831,1.5948799155,1.1644829200,1.0338837920,1.5765543687,1.3070511376,1.2721427090,1.2724458204,1.5314171123,1.3697953423,1.3145253526,1.4206896552,1.3044009780,1.3036294691,1.3166529943,1.5989433237,1.3815046090,1.3191363502,1.2840682788,1.1817170406,1.1818026045,1.6693058855,1.3088441741,1.1268501529,1.1993974254,0.9252083803,1.0141049575,0.9015092879,1.0240641711,1.1107974594,1.1427754480,1.2018639329,0.8951711491,0.8025460455,0.9064807219,1.2406340058,1.2827832293,0.8852410529,0.8586059744,0.8512887076,0.6677518849,1.3404592241,0.9267664951,0.7904587156,1.6642015886,1.4232935346,1.3092719353,1.4181501548,1.6360294118,1.4420136438,1.3112847884,1.4130475303,1.4764669927,1.4057421452,1.4090784796,1.6095100865,1.3440380613,1.4720496894,1.4173541963,1.2143519377,1.3216244003,1.7102137767,1.4466541881,1.2625076453
0,2.9580398915,1.8126539343,3.5619517122,4.1699986677,4.1674148988,3.8333333333,1.4142135624,5.4083269132,4.7434164903,4.3543082114,5.0867474873,3.2015621187,3.2863353450,2.8913664590,2.1147629234,1.5811388301,3.5484978138,1.0392304845,4.0773766076,4.9560569004,1.8884026258,1.6583801123,1.0677966102,2.6893039049,1.4197437830,1.3212778782,2.0975000000,2.1260997067,1.6839145107,1.6879823594,1.3475783476,1.5027203482,1.2637528259,1.7288977160,1.8300699301,1.2383531961,1.4267643142,1.8100208768,1.8679487179,1.0116772824,1.7826404085,1.7409783480,1.4315514993,2.5466893039,1.4122079879,1.1874623267,2.2612500000,1.9374389052,1.8278965129,1.6196251378,1.6723646724,1.7018498368,1.5342878674,1.5402184707,1.6643356643,1.0260021668,1.6571238349,1.5793319415,1.9230769231,1.2133757962,1.7148067104,1.5004009623,0.8174706649,2.5865874363,1.3059532781,1.4526823388,1.9987500000,2.2267839687,1.2227221597,1.5876515987,0.8675213675,1.0348204570,0.8613413715,2.0317775571,1.7762237762,1.2491874323,0.9027962716,2.0062630480,1.8166666667,0.6443736730,1.7133479212,1.6944667201,1.4380704042,2.4592529711,1.3051996986,1.0813743219,2.1350000000,1.6901270772,1.8290213723,1.4796030871,1.8262108262,1.6942328618,1.5953278071,1.3694141013,1.4888111888,0.9306608884,1.7709720373,1.4498956159,1.8961538462,1.3057324841
0,21.6132420383,20.4917929974,20.0499376558,22.7021780649,20.7471550928,19.1334785128,23.7779075801,25.5264568634,23.3405494794,20.8282578852,27.7353564967,25.6326208180,18.6654761525,23.2187663564,26.1112220772,28.4453124868,26.2716107398,28.8153138808,23.6231995199,17.4447789467,1.0896627365,1.2273391813,0.8377308707,0.9155685700,1.0966386555,0.8657066309,1.3852705411,1.3267489712,0.9067599068,0.4556107955,1.5169836957,1.0621062106,0.7821100917,1.2464435146,1.0068060282,0.9582706767,1.0503144654,1.0628486426,0.6215767635,1.0349917988,1.2358102550,1.0519005848,0.9643799472,1.0058565154,1.4201680672,0.7545210985,1.6758517034,1.5744855967,0.9630924631,0.7503551136,1.6868206522,1.1701170117,0.8860856269,1.4786610879,1.1900826446,0.8364661654,0.9745117511,1.3220528077,0.9207468880,1.1380535812,0.9163696189,0.7565789474,0.7598944591,0.4626647145,0.7369747899,0.6111855325,1.0210420842,0.9761316872,0.7195027195,0.6463068182,1.2248641304,0.5270027003,0.6376146789,0.6163179916,0.7788040836,0.5593984962,0.8533598146,1.1375976199,0.5854771784,1.0191361400,1.2391006307,0.9989035088,0.8997361478,0.8482186432,1.3915966387,0.8777628935,1.6953907816,1.5176954733,1.1674436674,0.9257812500,1.4354619565,1.0423042304,0.7668195719,1.3313807531,1.4010695187,0.9033834586,1.1426679907,1.3127556713,1.0854771784,1.1375068343
0,32.8319228854,13.4587105886,34.9725378015,47.9376813756,33.3074606640,41.0437013873,18.0377243034,21.3912872126,23.0853010631,54.8451055391,61.4323006706,27.3286672997,13.7395262914,1.2538697497,39.6923845610,14.0436600444,71.3329378166,10.1462320093,49.4980164129,55.0017629368,0.7928054247,0.9737351450,0.8621246684,0.7385274786,1.0172539237,0.9297456087,0.8091047443,0.9321240792,0.9309926513,0.8949244780,0.8051382752,0.8954645653,0.9270884646,0.8696729743,0.8478341262,0.9207588477,0.9771645556,0.8506056668,0.8565646779,0.9671893673,0.8745431560,1.0444973484,0.9536238411,0.8406913209,1.1723053737,1.0739834072,0.9527162046,1.0847034928,1.0320463471,1.0077632163,0.8596956308,1.0016367692,1.0198748136,0.9897549896,0.9458489519,1.0425060970,1.0683762907,0.9731323109,1.0261430759,1.1051678557,0.6039305827,0.7539677931,0.6603291464,0.5355757048,0.7784144060,0.6646568433,0.5948256468,0.7313951844,0.7113729150,0.6922589960,0.5447226313,0.6238796711,0.7082422021,0.6481764020,0.6042090400,0.6687888861,0.7500065021,0.6491395893,0.6930649748,0.6856824684,0.9516952074,1.1604730384,1.0625299825,0.9085167881,1.2418082840,1.1466790967,1.0522199431,1.1660389001,1.1276410436,1.1109173701,0.9093765341,1.0655763672,1.1047467045,1.0756777654,1.0590341396,1.1196947867,1.1957658197,1.0455107876,1.0762258962,1.2142650201
0,35.1641543547,31.7469657560,25.5147628198,5.4756249831,22.3417070468,23.0199859489,32.2397581593,17.6212718242,29.1668668603,34.6712961325,30.4522445807,35.3936444781,32.9031510184,30.8009136389,28.5633974670,24.2289515216,30.1108247098,23.2174881266,26.9444146214,20.9615111120,1.5170919596,1.2740106457,1.6275439636,1.5796908759,1.5577622378,1.3530116871,1.1636363636,1.3504189944,1.5454079891,1.2022800801,1.9962962963,1.3271155596,1.0587599135,1.7613691932,0.9933198381,1.7407301768,1.6001190712,1.5027246053,1.1675126904,1.2301313062,1.6540683678,1.4126359639,1.7913455839,1.6835632375,1.6990209790,1.5693736889,1.2939648587,1.5178770950,1.6512461591,1.3920813434,2.1097883598,1.4456323931,1.0951694304,1.7814180929,1.1445344130,1.7721049629,1.6124230998,1.5023054352,1.3068245911,1.3928818245,1.2460279249,1.0425827355,1.2724757953,1.3041382749,1.2535664336,1.0764159425,0.9245225363,1.1296089385,1.3687265278,0.8616545987,1.8100529101,1.1285259327,0.7822638789,1.3070904645,0.7242914980,1.5399315459,1.3580075412,1.3230403800,0.9169016732,0.9676917761,1.6704381319,1.4890071743,1.7484686821,1.6694365963,1.7190209790,1.6871441414,1.3915966387,1.5951117318,1.6968248549,1.5167154522,2.0457671958,1.4772520473,1.1236481615,1.9070904645,1.1744939271,1.8412245674,1.6193689224,1.5021657119,1.3961270916,1.4898064962
0,13.7743191057,9.8857332032,12.0125260145,8.6939673129,4.1949851478,9.1335309010,14.2201750659,9.4590956119,10.5246954176,11.2164655146,4.2099678385,4.7000564568,17.3854786088,18.5891055310,15.2727922077,16.5972009309,21.9916348255,3.7940061972,21.4777598539,25.1295410049,1.1658666388,1.2601797308,1.3299419475,0.9540883253,0.9149571798,1.0702167183,0.7536776592,0.7305239811,0.7915698639,1.0950126574,0.9975712872,1.0663362759,1.3378252788,0.6835816796,0.9517590936,0.8434854339,1.1572361262,1.2187693020,0.9611892982,0.8076629116,1.0075654805,1.1880294105,1.2530372853,0.9042413642,1.0365465047,1.1654489164,0.7417959909,0.4295615668,0.7731312461,1.0332051156,0.6874156697,1.3094832482,1.1444503452,0.6462954062,0.5305307096,0.9318369296,0.6522850925,1.1341491662,1.0442864691,0.8341142458,0.9185015131,1.0377520746,1.1474055898,0.7487732595,0.8040728938,0.8621259030,0.6112997090,0.6115489722,0.6377917911,0.9080777197,0.7724655932,0.9837902018,1.0202469464,0.5122227563,0.7255217651,0.6575348413,0.7615342764,1.0189932057,0.7434074643,0.6060213339,1.3492121465,1.3669002881,1.5296546771,1.0539279988,1.1056064529,1.2639834881,0.8761315875,0.6394312646,0.9480399749,1.1754610908,1.0255464604,1.3571834185,1.4832713755,0.8293620820,0.7285032797,1.0603481961,1.0089771491,1.3943406424,1.1416014218,0.9857441930
0,31.9603995449,35.5667350234,40.2829854969,5.7074305188,20.2391926288,9.2608998442,17.4541022030,14.5607702960,16.7764201366,12.0936741618,24.6344374664,27.8732554753,6.8871164360,16.6374584539,24.7304624355,24.5019197785,34.9743042943,22.5035793599,42.8535942652,24.7137292515,1.1061060780,0.8672702252,1.1065436242,1.5170713472,1.2697414110,1.4195791547,1.2675794493,1.1046543971,1.3710372762,1.4662916456,1.1560660795,0.7198050437,1.5116915236,0.9519116721,0.8073850251,1.5414658416,1.3736474943,1.4316912712,0.8410928067,1.0784470972,1.3828008863,0.9831969291,1.2601869607,1.5091142125,1.3561419993,1.3941354985,1.4366483673,1.1613740670,1.4710352710,1.5570455772,1.1417380363,0.8222529504,1.6723750281,1.0386873819,0.9562805149,1.5660934731,1.6269931663,1.5597630728,0.9201371125,1.2463714767,0.9589936331,0.6165133628,0.8786852828,1.2903553119,1.0449364762,1.2307815986,1.1318431355,0.9522738862,1.1697178721,1.2310733381,0.9126111134,0.5453711563,1.2757250993,0.7131100731,0.5875584690,1.3425790603,1.1913914199,1.2671534827,0.6068760872,0.8514671855,1.4278461841,1.0529441588,1.2434983221,1.5712225862,1.4404591691,1.4113190104,1.5396426150,1.0920680543,1.5326943514,1.6913565196,1.1056135081,0.8797678048,1.8264071048,1.0689549135,1.0381883984,1.7190211138,1.7657080486,1.5705694843,1.0538217538,1.3313131048
0,17.2987943315,5.6689428980,25.4388225237,19.3240974108,14.9059551858,16.1476778516,18.6031729671,13.0076308066,16.9274564292,19.8693614012,8.9268066545,1.9699909131,14.4737972157,25.7065997030,22.2882103681,13.0662399880,11.2001779333,28.4755267730,16.5979164841,8.7053470848,0.7803584953,0.7968794664,0.6983960476,0.7713257465,0.7176379668,0.7930110751,0.8196214511,0.8405663281,0.8213697415,0.8356238211,0.7554764921,0.8428892854,0.7990732824,0.6566813510,0.4850611377,0.7005257624,0.7407067763,0.8488318454,0.7988131542,0.7572034703,1.0679962972,0.8551453073,0.9237953438,0.8731640891,0.9376471002,0.9242333373,0.8561829653,1.0233444610,0.8785478966,0.9144435462,0.9027829521,1.0170429565,0.8181316711,0.8265491924,0.5524189261,0.8934354814,0.9098025088,0.9420128619,0.9849721146,0.8647014122,0.4869982328,0.4898761315,0.4228478614,0.4526310670,0.4555098886,0.5251689257,0.4492113565,0.5183606790,0.4662633046,0.5729587712,0.4935735042,0.5537279851,0.4519127341,0.3345080764,0.2528442318,0.4233738921,0.4524285200,0.5667381217,0.5053435534,0.4825216896,1.0263401498,0.9878275369,1.1122089875,0.9797198716,1.1039800471,1.0499380273,1.1096529968,1.0553779861,1.0685821085,1.1364861223,0.9596527830,1.1076887268,1.0190308078,0.8778267254,0.7968102073,1.0300135196,0.9703599384,1.0107182590,1.0839034039,0.9782471028
0,12.5280749807,4.2559815184,11.2372957872,4.0519976704,6.1725101129,14.9811515928,15.3349491300,1.7930075385,13.1958491497,6.5894982816,9.9445549726,4.3689690575,7.4508594217,4.7619047619,10.3458590750,8.2075845682,17.5278336580,1.2051970793,3.9135265402,7.1325731682,0.8880510441,0.9743698071,0.8375474083,0.9534522886,0.8381792661,0.8466458914,0.8482716427,0.8359661317,1.1272871917,1.1981912145,1.0365328796,0.7057555680,0.8804612788,0.9115664970,1.0838303139,0.8509987403,0.8401271716,0.8679297469,0.9761139824,0.9891075193,1.0906805878,1.2253203774,1.0657395702,1.2178432894,1.0648686585,1.1589306216,1.1613643316,1.1204347277,1.2348183506,1.4521963824,1.3295966370,0.9799632793,1.1287267954,1.1741163526,1.3325081580,1.0320316718,1.1162711480,1.0673489144,1.3050705406,1.2922230030,0.4329079660,0.5456977890,0.5366624526,0.5325058185,0.4390415079,0.4982778416,0.4319363720,0.4492607102,0.6774065235,0.7131782946,0.5886297668,0.3889997605,0.4819051191,0.4801265301,0.5755598065,0.4856937196,0.4106960372,0.4177845388,0.4897332030,0.6724057156,1.1668600155,1.3133361498,1.2029077118,1.3452288596,1.1479847604,1.2164999180,1.3574487611,1.1783141666,1.3394325113,1.5447028424,1.4443999600,1.1742635906,1.3633977124,1.1643515335,1.5254866659,1.2711894907,1.3112297036,1.1969298852,1.4961586814,1.3259545561
0,23.8138016958,26.0773402225,11.7287058864,35.9008214275,18.1314896785,34.4094349273,35.5366121557,16.2561827435,13.2663646375,33.8477684672,16.8844876656,28.7949251654,17.9737587024,5.7663306930,19.8389851739,27.0061202794,12.5808215285,23.7633941178,35.1010088811,28.3453581558,1.2371725628,0.8513595319,0.8995790588,1.0362217795,0.9628770302,1.1423854726,1.0305994851,1.1555413197,0.7580012077,0.8835363233,0.8943393006,0.9243960632,1.2088805253,0.8482599373,1.1485587583,1.0765522782,0.8209870605,0.9992208804,0.9674352270,1.3897071833,1.2316702674,1.0179589366,1.0778111058,1.1645086321,1.1480554088,1.2175402394,1.1321073924,1.1364253684,0.9053442029,0.9681902851,0.9854908571,1.0573516254,1.2644939142,0.9561823080,1.2800927696,1.1356019741,0.8710135168,1.0551551747,1.0232350844,1.5295912951,0.9185457737,0.6555516319,0.6723716381,0.8331673307,0.7442741954,0.8930251754,0.8189285276,0.8588084561,0.6077898551,0.7556956584,0.6714532614,0.7233820459,0.9296925048,0.6448219620,0.9105181334,0.8371112131,0.6007984992,0.7367225036,0.7117898740,1.1240711253,1.3453281123,1.1168844272,1.1611171326,1.2091633466,1.2529461763,1.3028889806,1.2247885252,1.2303907751,0.9989432367,1.0549648947,1.0424819169,1.0876826722,1.3276345291,1.0322905786,1.3345821546,1.2134454264,0.9592572995,1.1336514738,1.0912764440,1.5786447275
0,12.5392410730,23.8095144798,23.3964672532,11.1180933398,17.3827293236,11.4400371393,5.7459308715,16.5845947122,25.5170919076,15.3646609505,18.6938572730,7.7161423494,20.7125314823,6.8021970891,15.9936745073,12.2778278778,13.7160849683,3.2966328057,10.4959881557,14.8853918005,0.8498657672,0.9597153180,0.6015139479,0.8574449805,1.0970777039,1.0205175559,0.9459365364,0.8965263818,0.8153192344,0.8691854419,0.7789804288,0.9874574372,0.8931694246,0.9250716929,0.8090972126,0.9997821173,0.7569637085,1.0884854320,1.0176073870,0.7928954780,1.0762717698,1.1266672100,0.7344049343,1.0557134360,1.2738059373,1.2025404833,1.1668904805,1.1239435402,0.9561972962,1.0374119006,0.9591444739,1.1939140554,1.0444951109,1.1376994534,0.9749549300,1.2007516954,0.8876865586,1.2900992596,1.2120581180,0.9354907275,0.5987012689,0.6455599924,0.4282977431,0.6065252352,0.7793330398,0.7076417198,0.6730826619,0.6531137194,0.5782693080,0.6515309070,0.5256969319,0.7422955907,0.6667685220,0.6369273757,0.5494938289,0.6924040635,0.5192691258,0.7796345964,0.7219707600,0.5234071949,1.2214956059,1.2232091924,0.8415494603,1.1827594563,1.3791569141,1.3300601338,1.3054560828,1.2128266649,1.0743541695,1.1699826690,1.0527695582,1.2644067066,1.1637833772,1.2552268438,1.0847871308,1.3408230520,1.0539443820,1.3886023428,1.3291992939,1.0301556937
